Filename = 698.out.txt, no_of_character_errs = 15, ground_truth_length = 39, output_length = 37, Percentage Character Errors = 38.4615384615%
Filename = 699.out.txt, no_of_character_errs = 24, ground_truth_length = 53, output_length = 44, Percentage Character Errors = 45.2830188679%
Filename = 7.out.txt, no_of_character_errs = 82, ground_truth_length = 82, output_length = 44, Percentage Character Errors = 100.0%
Filename = 70.out.txt, no_of_character_errs = 19, ground_truth_length = 41, output_length = 33, Percentage Character Errors = 46.3414634146%
Filename = 700.out.txt, no_of_character_errs = 9, ground_truth_length = 51, output_length = 49, Percentage Character Errors = 17.6470588235%
Filename = 701.out.txt, no_of_character_errs = 17, ground_truth_length = 34, output_length = 30, Percentage Character Errors = 50.0%
Filename = 702.out.txt, no_of_character_errs = 12, ground_truth_length = 40, output_length = 35, Percentage Character Errors = 30.0%
Filename = 703.out.txt, no_of_character_errs = 37, ground_truth_length = 85, output_length = 79, Percentage Character Errors = 43.5294117647%
Filename = 704.out.txt, no_of_character_errs = 9, ground_truth_length = 18, output_length = 17, Percentage Character Errors = 50.0%
Filename = 705.out.txt, no_of_character_errs = 6, ground_truth_length = 16, output_length = 19, Percentage Character Errors = 37.5%
Filename = 706.out.txt, no_of_character_errs = 27, ground_truth_length = 66, output_length = 65, Percentage Character Errors = 40.9090909091%
Filename = 707.out.txt, no_of_character_errs = 13, ground_truth_length = 38, output_length = 39, Percentage Character Errors = 34.2105263158%
Filename = 708.out.txt, no_of_character_errs = 14, ground_truth_length = 38, output_length = 30, Percentage Character Errors = 36.8421052632%
Filename = 709.out.txt, no_of_character_errs = 10, ground_truth_length = 41, output_length = 37, Percentage Character Errors = 24.3902439024%
Filename = 71.out.txt, no_of_character_errs = 5, ground_truth_length = 10, output_length = 12, Percentage Character Errors = 50.0%
Filename = 710.out.txt, no_of_character_errs = 19, ground_truth_length = 40, output_length = 34, Percentage Character Errors = 47.5%
Filename = 711.out.txt, no_of_character_errs = 6, ground_truth_length = 38, output_length = 39, Percentage Character Errors = 15.7894736842%
Filename = 712.out.txt, no_of_character_errs = 8, ground_truth_length = 14, output_length = 15, Percentage Character Errors = 57.1428571429%
Filename = 713.out.txt, no_of_character_errs = 16, ground_truth_length = 37, output_length = 31, Percentage Character Errors = 43.2432432432%
Filename = 714.out.txt, no_of_character_errs = 20, ground_truth_length = 38, output_length = 33, Percentage Character Errors = 52.6315789474%
Filename = 715.out.txt, no_of_character_errs = 5, ground_truth_length = 14, output_length = 15, Percentage Character Errors = 35.7142857143%
Filename = 716.out.txt, no_of_character_errs = 17, ground_truth_length = 58, output_length = 56, Percentage Character Errors = 29.3103448276%
Filename = 717.out.txt, no_of_character_errs = 27, ground_truth_length = 44, output_length = 42, Percentage Character Errors = 61.3636363636%
Filename = 718.out.txt, no_of_character_errs = 18, ground_truth_length = 41, output_length = 41, Percentage Character Errors = 43.9024390244%
Filename = 719.out.txt, no_of_character_errs = 26, ground_truth_length = 85, output_length = 81, Percentage Character Errors = 30.5882352941%
Filename = 72.out.txt, no_of_character_errs = 10, ground_truth_length = 11, output_length = 10, Percentage Character Errors = 90.9090909091%
Filename = 720.out.txt, no_of_character_errs = 37, ground_truth_length = 82, output_length = 60, Percentage Character Errors = 45.1219512195%
Filename = 721.out.txt, no_of_character_errs = 25, ground_truth_length = 77, output_length = 78, Percentage Character Errors = 32.4675324675%
Filename = 722.out.txt, no_of_character_errs = 13, ground_truth_length = 65, output_length = 63, Percentage Character Errors = 20.0%
Filename = 723.out.txt, no_of_character_errs = 31, ground_truth_length = 92, output_length = 89, Percentage Character Errors = 33.6956521739%
Filename = 724.out.txt, no_of_character_errs = 20, ground_truth_length = 57, output_length = 50, Percentage Character Errors = 35.0877192982%
Filename = 725.out.txt, no_of_character_errs = 21, ground_truth_length = 38, output_length = 29, Percentage Character Errors = 55.2631578947%
Filename = 726.out.txt, no_of_character_errs = 18, ground_truth_length = 37, output_length = 31, Percentage Character Errors = 48.6486486486%
Filename = 727.out.txt, no_of_character_errs = 7, ground_truth_length = 40, output_length = 41, Percentage Character Errors = 17.5%
Filename = 728.out.txt, no_of_character_errs = 2, ground_truth_length = 10, output_length = 10, Percentage Character Errors = 20.0%
Filename = 729.out.txt, no_of_character_errs = 17, ground_truth_length = 40, output_length = 37, Percentage Character Errors = 42.5%
Filename = 73.out.txt, no_of_character_errs = 19, ground_truth_length = 39, output_length = 42, Percentage Character Errors = 48.7179487179%
Filename = 730.out.txt, no_of_character_errs = 38, ground_truth_length = 38, output_length = 42, Percentage Character Errors = 100.0%
Filename = 731.out.txt, no_of_character_errs = 9, ground_truth_length = 18, output_length = 20, Percentage Character Errors = 50.0%
Filename = 732.out.txt, no_of_character_errs = 17, ground_truth_length = 41, output_length = 33, Percentage Character Errors = 41.4634146341%
Filename = 733.out.txt, no_of_character_errs = 18, ground_truth_length = 65, output_length = 66, Percentage Character Errors = 27.6923076923%
Filename = 734.out.txt, no_of_character_errs = 21, ground_truth_length = 91, output_length = 96, Percentage Character Errors = 23.0769230769%
Filename = 735.out.txt, no_of_character_errs = 38, ground_truth_length = 38, output_length = 96, Percentage Character Errors = 100.0%
Filename = 736.out.txt, no_of_character_errs = 17, ground_truth_length = 47, output_length = 46, Percentage Character Errors = 36.170212766%
Filename = 737.out.txt, no_of_character_errs = 3, ground_truth_length = 23, output_length = 24, Percentage Character Errors = 13.0434782609%
Filename = 738.out.txt, no_of_character_errs = 6, ground_truth_length = 8, output_length = 11, Percentage Character Errors = 75.0%
Filename = 739.out.txt, no_of_character_errs = 35, ground_truth_length = 81, output_length = 56, Percentage Character Errors = 43.2098765432%
Filename = 74.out.txt, no_of_character_errs = 15, ground_truth_length = 25, output_length = 20, Percentage Character Errors = 60.0%
Filename = 740.out.txt, no_of_character_errs = 19, ground_truth_length = 32, output_length = 32, Percentage Character Errors = 59.375%
Filename = 741.out.txt, no_of_character_errs = 34, ground_truth_length = 91, output_length = 69, Percentage Character Errors = 37.3626373626%
Filename = 742.out.txt, no_of_character_errs = 11, ground_truth_length = 45, output_length = 42, Percentage Character Errors = 24.4444444444%
Filename = 743.out.txt, no_of_character_errs = 21, ground_truth_length = 40, output_length = 31, Percentage Character Errors = 52.5%
Filename = 744.out.txt, no_of_character_errs = 22, ground_truth_length = 34, output_length = 33, Percentage Character Errors = 64.7058823529%
Filename = 745.out.txt, no_of_character_errs = 11, ground_truth_length = 53, output_length = 52, Percentage Character Errors = 20.7547169811%
Filename = 746.out.txt, no_of_character_errs = 12, ground_truth_length = 21, output_length = 20, Percentage Character Errors = 57.1428571429%
Filename = 747.out.txt, no_of_character_errs = 13, ground_truth_length = 70, output_length = 78, Percentage Character Errors = 18.5714285714%
Filename = 748.out.txt, no_of_character_errs = 11, ground_truth_length = 37, output_length = 38, Percentage Character Errors = 29.7297297297%
Filename = 749.out.txt, no_of_character_errs = 18, ground_truth_length = 39, output_length = 52, Percentage Character Errors = 46.1538461538%
Filename = 75.out.txt, no_of_character_errs = 6, ground_truth_length = 37, output_length = 36, Percentage Character Errors = 16.2162162162%
Filename = 750.out.txt, no_of_character_errs = 36, ground_truth_length = 98, output_length = 79, Percentage Character Errors = 36.7346938776%
Filename = 751.out.txt, no_of_character_errs = 10, ground_truth_length = 14, output_length = 12, Percentage Character Errors = 71.4285714286%
Filename = 752.out.txt, no_of_character_errs = 9, ground_truth_length = 37, output_length = 32, Percentage Character Errors = 24.3243243243%
Filename = 753.out.txt, no_of_character_errs = 14, ground_truth_length = 39, output_length = 40, Percentage Character Errors = 35.8974358974%
Filename = 754.out.txt, no_of_character_errs = 22, ground_truth_length = 57, output_length = 44, Percentage Character Errors = 38.5964912281%
Filename = 755.out.txt, no_of_character_errs = 23, ground_truth_length = 41, output_length = 39, Percentage Character Errors = 56.0975609756%
Filename = 756.out.txt, no_of_character_errs = 19, ground_truth_length = 45, output_length = 44, Percentage Character Errors = 42.2222222222%
Filename = 757.out.txt, no_of_character_errs = 16, ground_truth_length = 38, output_length = 29, Percentage Character Errors = 42.1052631579%
Filename = 758.out.txt, no_of_character_errs = 16, ground_truth_length = 40, output_length = 39, Percentage Character Errors = 40.0%
Filename = 759.out.txt, no_of_character_errs = 24, ground_truth_length = 38, output_length = 30, Percentage Character Errors = 63.1578947368%
Filename = 76.out.txt, no_of_character_errs = 18, ground_truth_length = 40, output_length = 39, Percentage Character Errors = 45.0%
Filename = 760.out.txt, no_of_character_errs = 21, ground_truth_length = 40, output_length = 35, Percentage Character Errors = 52.5%
Filename = 761.out.txt, no_of_character_errs = 10, ground_truth_length = 36, output_length = 31, Percentage Character Errors = 27.7777777778%
Filename = 762.out.txt, no_of_character_errs = 14, ground_truth_length = 28, output_length = 21, Percentage Character Errors = 50.0%
Filename = 763.out.txt, no_of_character_errs = 15, ground_truth_length = 29, output_length = 30, Percentage Character Errors = 51.724137931%
Filename = 764.out.txt, no_of_character_errs = 5, ground_truth_length = 15, output_length = 13, Percentage Character Errors = 33.3333333333%
Filename = 765.out.txt, no_of_character_errs = 24, ground_truth_length = 47, output_length = 37, Percentage Character Errors = 51.0638297872%
Filename = 766.out.txt, no_of_character_errs = 13, ground_truth_length = 86, output_length = 87, Percentage Character Errors = 15.1162790698%
Filename = 767.out.txt, no_of_character_errs = 10, ground_truth_length = 37, output_length = 41, Percentage Character Errors = 27.027027027%
Filename = 768.out.txt, no_of_character_errs = 18, ground_truth_length = 39, output_length = 49, Percentage Character Errors = 46.1538461538%
Filename = 769.out.txt, no_of_character_errs = 12, ground_truth_length = 33, output_length = 35, Percentage Character Errors = 36.3636363636%
Filename = 77.out.txt, no_of_character_errs = 13, ground_truth_length = 35, output_length = 36, Percentage Character Errors = 37.1428571429%
Filename = 770.out.txt, no_of_character_errs = 6, ground_truth_length = 14, output_length = 14, Percentage Character Errors = 42.8571428571%
Filename = 771.out.txt, no_of_character_errs = 12, ground_truth_length = 38, output_length = 35, Percentage Character Errors = 31.5789473684%
Filename = 772.out.txt, no_of_character_errs = 41, ground_truth_length = 74, output_length = 63, Percentage Character Errors = 55.4054054054%
Filename = 773.out.txt, no_of_character_errs = 17, ground_truth_length = 37, output_length = 34, Percentage Character Errors = 45.9459459459%
Filename = 774.out.txt, no_of_character_errs = 16, ground_truth_length = 39, output_length = 33, Percentage Character Errors = 41.0256410256%
Filename = 775.out.txt, no_of_character_errs = 8, ground_truth_length = 17, output_length = 16, Percentage Character Errors = 47.0588235294%
Filename = 776.out.txt, no_of_character_errs = 19, ground_truth_length = 38, output_length = 30, Percentage Character Errors = 50.0%
Filename = 777.out.txt, no_of_character_errs = 15, ground_truth_length = 38, output_length = 32, Percentage Character Errors = 39.4736842105%
Filename = 778.out.txt, no_of_character_errs = 14, ground_truth_length = 36, output_length = 30, Percentage Character Errors = 38.8888888889%
Filename = 779.out.txt, no_of_character_errs = 20, ground_truth_length = 67, output_length = 70, Percentage Character Errors = 29.8507462687%
Filename = 78.out.txt, no_of_character_errs = 14, ground_truth_length = 61, output_length = 59, Percentage Character Errors = 22.9508196721%
Filename = 780.out.txt, no_of_character_errs = 43, ground_truth_length = 107, output_length = 93, Percentage Character Errors = 40.1869158879%
Filename = 781.out.txt, no_of_character_errs = 8, ground_truth_length = 37, output_length = 39, Percentage Character Errors = 21.6216216216%
Filename = 782.out.txt, no_of_character_errs = 5, ground_truth_length = 16, output_length = 18, Percentage Character Errors = 31.25%
Filename = 783.out.txt, no_of_character_errs = 12, ground_truth_length = 37, output_length = 36, Percentage Character Errors = 32.4324324324%
Filename = 784.out.txt, no_of_character_errs = 20, ground_truth_length = 93, output_length = 95, Percentage Character Errors = 21.5053763441%
Filename = 785.out.txt, no_of_character_errs = 19, ground_truth_length = 44, output_length = 38, Percentage Character Errors = 43.1818181818%
Filename = 786.out.txt, no_of_character_errs = 17, ground_truth_length = 39, output_length = 33, Percentage Character Errors = 43.5897435897%
Filename = 787.out.txt, no_of_character_errs = 17, ground_truth_length = 68, output_length = 65, Percentage Character Errors = 25.0%
Filename = 788.out.txt, no_of_character_errs = 8, ground_truth_length = 9, output_length = 14, Percentage Character Errors = 88.8888888889%
Filename = 789.out.txt, no_of_character_errs = 27, ground_truth_length = 55, output_length = 42, Percentage Character Errors = 49.0909090909%
Filename = 79.out.txt, no_of_character_errs = 6, ground_truth_length = 7, output_length = 4, Percentage Character Errors = 85.7142857143%
Filename = 790.out.txt, no_of_character_errs = 21, ground_truth_length = 55, output_length = 52, Percentage Character Errors = 38.1818181818%
Filename = 791.out.txt, no_of_character_errs = 23, ground_truth_length = 67, output_length = 60, Percentage Character Errors = 34.328358209%
Filename = 792.out.txt, no_of_character_errs = 22, ground_truth_length = 79, output_length = 73, Percentage Character Errors = 27.8481012658%
Filename = 793.out.txt, no_of_character_errs = 12, ground_truth_length = 49, output_length = 46, Percentage Character Errors = 24.4897959184%
Filename = 794.out.txt, no_of_character_errs = 11, ground_truth_length = 79, output_length = 76, Percentage Character Errors = 13.9240506329%
Filename = 795.out.txt, no_of_character_errs = 19, ground_truth_length = 38, output_length = 27, Percentage Character Errors = 50.0%
Filename = 796.out.txt, no_of_character_errs = 18, ground_truth_length = 41, output_length = 37, Percentage Character Errors = 43.9024390244%
Filename = 797.out.txt, no_of_character_errs = 5, ground_truth_length = 20, output_length = 19, Percentage Character Errors = 25.0%
Filename = 798.out.txt, no_of_character_errs = 11, ground_truth_length = 19, output_length = 16, Percentage Character Errors = 57.8947368421%
Filename = 799.out.txt, no_of_character_errs = 5, ground_truth_length = 18, output_length = 20, Percentage Character Errors = 27.7777777778%
Filename = 8.out.txt, no_of_character_errs = 43, ground_truth_length = 88, output_length = 79, Percentage Character Errors = 48.8636363636%
Filename = 80.out.txt, no_of_character_errs = 3, ground_truth_length = 35, output_length = 35, Percentage Character Errors = 8.57142857143%
Filename = 800.out.txt, no_of_character_errs = 22, ground_truth_length = 38, output_length = 35, Percentage Character Errors = 57.8947368421%
Filename = 801.out.txt, no_of_character_errs = 7, ground_truth_length = 6, output_length = 8, Percentage Character Errors = 116.666666667%
Filename = 802.out.txt, no_of_character_errs = 12, ground_truth_length = 34, output_length = 33, Percentage Character Errors = 35.2941176471%
Filename = 803.out.txt, no_of_character_errs = 19, ground_truth_length = 40, output_length = 40, Percentage Character Errors = 47.5%
Filename = 804.out.txt, no_of_character_errs = 13, ground_truth_length = 61, output_length = 63, Percentage Character Errors = 21.3114754098%
Filename = 805.out.txt, no_of_character_errs = 25, ground_truth_length = 66, output_length = 62, Percentage Character Errors = 37.8787878788%
Filename = 806.out.txt, no_of_character_errs = 21, ground_truth_length = 35, output_length = 39, Percentage Character Errors = 60.0%
Filename = 807.out.txt, no_of_character_errs = 15, ground_truth_length = 24, output_length = 20, Percentage Character Errors = 62.5%
Filename = 808.out.txt, no_of_character_errs = 12, ground_truth_length = 29, output_length = 26, Percentage Character Errors = 41.3793103448%
Filename = 809.out.txt, no_of_character_errs = 11, ground_truth_length = 48, output_length = 47, Percentage Character Errors = 22.9166666667%
Filename = 81.out.txt, no_of_character_errs = 19, ground_truth_length = 40, output_length = 36, Percentage Character Errors = 47.5%
Filename = 810.out.txt, no_of_character_errs = 18, ground_truth_length = 41, output_length = 34, Percentage Character Errors = 43.9024390244%
Filename = 811.out.txt, no_of_character_errs = 9, ground_truth_length = 50, output_length = 49, Percentage Character Errors = 18.0%
Filename = 812.out.txt, no_of_character_errs = 10, ground_truth_length = 25, output_length = 25, Percentage Character Errors = 40.0%
Filename = 813.out.txt, no_of_character_errs = 20, ground_truth_length = 38, output_length = 26, Percentage Character Errors = 52.6315789474%
Filename = 814.out.txt, no_of_character_errs = 32, ground_truth_length = 81, output_length = 82, Percentage Character Errors = 39.5061728395%
Filename = 815.out.txt, no_of_character_errs = 16, ground_truth_length = 40, output_length = 37, Percentage Character Errors = 40.0%
Filename = 816.out.txt, no_of_character_errs = 24, ground_truth_length = 65, output_length = 59, Percentage Character Errors = 36.9230769231%
Filename = 817.out.txt, no_of_character_errs = 21, ground_truth_length = 40, output_length = 37, Percentage Character Errors = 52.5%
Filename = 818.out.txt, no_of_character_errs = 18, ground_truth_length = 41, output_length = 41, Percentage Character Errors = 43.9024390244%
Filename = 819.out.txt, no_of_character_errs = 17, ground_truth_length = 41, output_length = 36, Percentage Character Errors = 41.4634146341%
Filename = 82.out.txt, no_of_character_errs = 6, ground_truth_length = 15, output_length = 13, Percentage Character Errors = 40.0%
Filename = 820.out.txt, no_of_character_errs = 10, ground_truth_length = 26, output_length = 23, Percentage Character Errors = 38.4615384615%
Filename = 821.out.txt, no_of_character_errs = 20, ground_truth_length = 40, output_length = 32, Percentage Character Errors = 50.0%
Filename = 822.out.txt, no_of_character_errs = 16, ground_truth_length = 29, output_length = 23, Percentage Character Errors = 55.1724137931%
Filename = 823.out.txt, no_of_character_errs = 45, ground_truth_length = 86, output_length = 74, Percentage Character Errors = 52.3255813953%
Filename = 824.out.txt, no_of_character_errs = 6, ground_truth_length = 40, output_length = 40, Percentage Character Errors = 15.0%
Filename = 825.out.txt, no_of_character_errs = 20, ground_truth_length = 74, output_length = 68, Percentage Character Errors = 27.027027027%
Filename = 826.out.txt, no_of_character_errs = 5, ground_truth_length = 10, output_length = 12, Percentage Character Errors = 50.0%
Filename = 827.out.txt, no_of_character_errs = 10, ground_truth_length = 25, output_length = 22, Percentage Character Errors = 40.0%
Filename = 828.out.txt, no_of_character_errs = 12, ground_truth_length = 21, output_length = 18, Percentage Character Errors = 57.1428571429%
Filename = 829.out.txt, no_of_character_errs = 23, ground_truth_length = 62, output_length = 64, Percentage Character Errors = 37.0967741935%
Filename = 83.out.txt, no_of_character_errs = 11, ground_truth_length = 28, output_length = 23, Percentage Character Errors = 39.2857142857%
Filename = 830.out.txt, no_of_character_errs = 18, ground_truth_length = 41, output_length = 38, Percentage Character Errors = 43.9024390244%
Filename = 831.out.txt, no_of_character_errs = 15, ground_truth_length = 80, output_length = 81, Percentage Character Errors = 18.75%
Filename = 832.out.txt, no_of_character_errs = 20, ground_truth_length = 51, output_length = 41, Percentage Character Errors = 39.2156862745%
Filename = 833.out.txt, no_of_character_errs = 15, ground_truth_length = 39, output_length = 34, Percentage Character Errors = 38.4615384615%
Filename = 834.out.txt, no_of_character_errs = 15, ground_truth_length = 41, output_length = 39, Percentage Character Errors = 36.5853658537%
Filename = 835.out.txt, no_of_character_errs = 13, ground_truth_length = 42, output_length = 37, Percentage Character Errors = 30.9523809524%
Filename = 836.out.txt, no_of_character_errs = 10, ground_truth_length = 41, output_length = 42, Percentage Character Errors = 24.3902439024%
Filename = 837.out.txt, no_of_character_errs = 8, ground_truth_length = 19, output_length = 18, Percentage Character Errors = 42.1052631579%
Filename = 838.out.txt, no_of_character_errs = 14, ground_truth_length = 38, output_length = 36, Percentage Character Errors = 36.8421052632%
Filename = 839.out.txt, no_of_character_errs = 12, ground_truth_length = 41, output_length = 36, Percentage Character Errors = 29.2682926829%
Filename = 84.out.txt, no_of_character_errs = 10, ground_truth_length = 56, output_length = 55, Percentage Character Errors = 17.8571428571%
Filename = 840.out.txt, no_of_character_errs = 31, ground_truth_length = 81, output_length = 65, Percentage Character Errors = 38.2716049383%
Filename = 841.out.txt, no_of_character_errs = 17, ground_truth_length = 41, output_length = 31, Percentage Character Errors = 41.4634146341%
Filename = 842.out.txt, no_of_character_errs = 10, ground_truth_length = 21, output_length = 18, Percentage Character Errors = 47.619047619%
Filename = 843.out.txt, no_of_character_errs = 14, ground_truth_length = 72, output_length = 73, Percentage Character Errors = 19.4444444444%
Filename = 844.out.txt, no_of_character_errs = 26, ground_truth_length = 52, output_length = 37, Percentage Character Errors = 50.0%
Filename = 845.out.txt, no_of_character_errs = 22, ground_truth_length = 68, output_length = 66, Percentage Character Errors = 32.3529411765%
Filename = 846.out.txt, no_of_character_errs = 12, ground_truth_length = 40, output_length = 43, Percentage Character Errors = 30.0%
Filename = 847.out.txt, no_of_character_errs = 21, ground_truth_length = 83, output_length = 81, Percentage Character Errors = 25.3012048193%
Filename = 848.out.txt, no_of_character_errs = 19, ground_truth_length = 47, output_length = 41, Percentage Character Errors = 40.4255319149%
Filename = 849.out.txt, no_of_character_errs = 12, ground_truth_length = 38, output_length = 45, Percentage Character Errors = 31.5789473684%
Filename = 85.out.txt, no_of_character_errs = 22, ground_truth_length = 39, output_length = 53, Percentage Character Errors = 56.4102564103%
Filename = 850.out.txt, no_of_character_errs = 7, ground_truth_length = 8, output_length = 9, Percentage Character Errors = 87.5%
Filename = 851.out.txt, no_of_character_errs = 36, ground_truth_length = 89, output_length = 73, Percentage Character Errors = 40.4494382022%
Filename = 852.out.txt, no_of_character_errs = 23, ground_truth_length = 39, output_length = 39, Percentage Character Errors = 58.9743589744%
Filename = 853.out.txt, no_of_character_errs = 20, ground_truth_length = 56, output_length = 50, Percentage Character Errors = 35.7142857143%
Filename = 854.out.txt, no_of_character_errs = 10, ground_truth_length = 34, output_length = 33, Percentage Character Errors = 29.4117647059%
Filename = 855.out.txt, no_of_character_errs = 7, ground_truth_length = 14, output_length = 15, Percentage Character Errors = 50.0%
Filename = 856.out.txt, no_of_character_errs = 18, ground_truth_length = 80, output_length = 81, Percentage Character Errors = 22.5%
Filename = 857.out.txt, no_of_character_errs = 21, ground_truth_length = 37, output_length = 32, Percentage Character Errors = 56.7567567568%
Filename = 858.out.txt, no_of_character_errs = 26, ground_truth_length = 53, output_length = 45, Percentage Character Errors = 49.0566037736%
Filename = 859.out.txt, no_of_character_errs = 11, ground_truth_length = 27, output_length = 25, Percentage Character Errors = 40.7407407407%
Filename = 86.out.txt, no_of_character_errs = 5, ground_truth_length = 27, output_length = 29, Percentage Character Errors = 18.5185185185%
Filename = 860.out.txt, no_of_character_errs = 22, ground_truth_length = 40, output_length = 31, Percentage Character Errors = 55.0%
Filename = 861.out.txt, no_of_character_errs = 9, ground_truth_length = 15, output_length = 10, Percentage Character Errors = 60.0%
Filename = 862.out.txt, no_of_character_errs = 29, ground_truth_length = 66, output_length = 57, Percentage Character Errors = 43.9393939394%
Filename = 863.out.txt, no_of_character_errs = 13, ground_truth_length = 38, output_length = 33, Percentage Character Errors = 34.2105263158%
Filename = 864.out.txt, no_of_character_errs = 19, ground_truth_length = 39, output_length = 29, Percentage Character Errors = 48.7179487179%
Filename = 865.out.txt, no_of_character_errs = 23, ground_truth_length = 75, output_length = 69, Percentage Character Errors = 30.6666666667%
Filename = 866.out.txt, no_of_character_errs = 9, ground_truth_length = 37, output_length = 45, Percentage Character Errors = 24.3243243243%
Filename = 867.out.txt, no_of_character_errs = 20, ground_truth_length = 41, output_length = 34, Percentage Character Errors = 48.7804878049%
Filename = 868.out.txt, no_of_character_errs = 36, ground_truth_length = 82, output_length = 70, Percentage Character Errors = 43.9024390244%
Filename = 869.out.txt, no_of_character_errs = 35, ground_truth_length = 72, output_length = 48, Percentage Character Errors = 48.6111111111%
Filename = 87.out.txt, no_of_character_errs = 22, ground_truth_length = 22, output_length = 48, Percentage Character Errors = 100.0%
Filename = 870.out.txt, no_of_character_errs = 19, ground_truth_length = 36, output_length = 32, Percentage Character Errors = 52.7777777778%
Filename = 871.out.txt, no_of_character_errs = 5, ground_truth_length = 14, output_length = 14, Percentage Character Errors = 35.7142857143%
Filename = 872.out.txt, no_of_character_errs = 43, ground_truth_length = 78, output_length = 69, Percentage Character Errors = 55.1282051282%
Filename = 873.out.txt, no_of_character_errs = 17, ground_truth_length = 41, output_length = 34, Percentage Character Errors = 41.4634146341%
Filename = 874.out.txt, no_of_character_errs = 9, ground_truth_length = 39, output_length = 39, Percentage Character Errors = 23.0769230769%
Filename = 875.out.txt, no_of_character_errs = 26, ground_truth_length = 67, output_length = 63, Percentage Character Errors = 38.8059701493%
Filename = 876.out.txt, no_of_character_errs = 7, ground_truth_length = 34, output_length = 37, Percentage Character Errors = 20.5882352941%
Filename = 877.out.txt, no_of_character_errs = 21, ground_truth_length = 38, output_length = 36, Percentage Character Errors = 55.2631578947%
Filename = 878.out.txt, no_of_character_errs = 34, ground_truth_length = 89, output_length = 71, Percentage Character Errors = 38.202247191%
Filename = 879.out.txt, no_of_character_errs = 18, ground_truth_length = 42, output_length = 32, Percentage Character Errors = 42.8571428571%
Filename = 88.out.txt, no_of_character_errs = 17, ground_truth_length = 40, output_length = 38, Percentage Character Errors = 42.5%
Filename = 880.out.txt, no_of_character_errs = 16, ground_truth_length = 47, output_length = 49, Percentage Character Errors = 34.0425531915%
Filename = 881.out.txt, no_of_character_errs = 8, ground_truth_length = 14, output_length = 11, Percentage Character Errors = 57.1428571429%
Filename = 882.out.txt, no_of_character_errs = 26, ground_truth_length = 76, output_length = 74, Percentage Character Errors = 34.2105263158%
Filename = 883.out.txt, no_of_character_errs = 13, ground_truth_length = 37, output_length = 41, Percentage Character Errors = 35.1351351351%
Filename = 884.out.txt, no_of_character_errs = 28, ground_truth_length = 71, output_length = 61, Percentage Character Errors = 39.4366197183%
Filename = 885.out.txt, no_of_character_errs = 17, ground_truth_length = 45, output_length = 40, Percentage Character Errors = 37.7777777778%
Filename = 886.out.txt, no_of_character_errs = 13, ground_truth_length = 41, output_length = 41, Percentage Character Errors = 31.7073170732%
Filename = 887.out.txt, no_of_character_errs = 7, ground_truth_length = 37, output_length = 33, Percentage Character Errors = 18.9189189189%
Filename = 888.out.txt, no_of_character_errs = 9, ground_truth_length = 40, output_length = 36, Percentage Character Errors = 22.5%
Filename = 889.out.txt, no_of_character_errs = 17, ground_truth_length = 43, output_length = 39, Percentage Character Errors = 39.5348837209%
Filename = 89.out.txt, no_of_character_errs = 4, ground_truth_length = 37, output_length = 39, Percentage Character Errors = 10.8108108108%
Filename = 890.out.txt, no_of_character_errs = 19, ground_truth_length = 37, output_length = 34, Percentage Character Errors = 51.3513513514%
Filename = 891.out.txt, no_of_character_errs = 14, ground_truth_length = 30, output_length = 23, Percentage Character Errors = 46.6666666667%
Filename = 892.out.txt, no_of_character_errs = 18, ground_truth_length = 33, output_length = 24, Percentage Character Errors = 54.5454545455%
Filename = 893.out.txt, no_of_character_errs = 6, ground_truth_length = 10, output_length = 11, Percentage Character Errors = 60.0%
Filename = 894.out.txt, no_of_character_errs = 11, ground_truth_length = 39, output_length = 35, Percentage Character Errors = 28.2051282051%
Filename = 895.out.txt, no_of_character_errs = 13, ground_truth_length = 41, output_length = 35, Percentage Character Errors = 31.7073170732%
Filename = 896.out.txt, no_of_character_errs = 9, ground_truth_length = 37, output_length = 34, Percentage Character Errors = 24.3243243243%
Filename = 897.out.txt, no_of_character_errs = 17, ground_truth_length = 43, output_length = 41, Percentage Character Errors = 39.5348837209%
Filename = 898.out.txt, no_of_character_errs = 20, ground_truth_length = 38, output_length = 32, Percentage Character Errors = 52.6315789474%
Filename = 899.out.txt, no_of_character_errs = 6, ground_truth_length = 58, output_length = 58, Percentage Character Errors = 10.3448275862%
Filename = 9.out.txt, no_of_character_errs = 5, ground_truth_length = 38, output_length = 41, Percentage Character Errors = 13.1578947368%
Filename = 90.out.txt, no_of_character_errs = 6, ground_truth_length = 38, output_length = 39, Percentage Character Errors = 15.7894736842%
Filename = 900.out.txt, no_of_character_errs = 4, ground_truth_length = 30, output_length = 30, Percentage Character Errors = 13.3333333333%
Filename = 901.out.txt, no_of_character_errs = 38, ground_truth_length = 89, output_length = 76, Percentage Character Errors = 42.6966292135%
Filename = 902.out.txt, no_of_character_errs = 21, ground_truth_length = 52, output_length = 48, Percentage Character Errors = 40.3846153846%
Filename = 903.out.txt, no_of_character_errs = 14, ground_truth_length = 40, output_length = 44, Percentage Character Errors = 35.0%
Filename = 904.out.txt, no_of_character_errs = 24, ground_truth_length = 57, output_length = 47, Percentage Character Errors = 42.1052631579%
Filename = 905.out.txt, no_of_character_errs = 9, ground_truth_length = 18, output_length = 12, Percentage Character Errors = 50.0%
